persistence_var,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_persistence,p_persistence,beta_moderator,p_moderator,r_squared,adj_r_squared
pos_persist_crossrun_mean_z_L,C5SPGN_log,C5SES,94,0.056160268970780566,0.10962483371923651,0.5122951348287956,0.6102646762777596,-0.06163231702729553,0.7207179757356253,-0.003231664292291341,0.42988458195918466,0.3839130591447807,0.07586958871717098
pos_persist_crossrun_mean_z_R,PA_score,C5SES,94,0.6956762260501993,0.34373314862538007,2.023884600109915,0.04729695200998025,1.2981520629901195,0.037189412144305024,-0.09805691848113979,0.036981042987822864,0.40071978444222545,0.10107967666333817
pos_persist_crossrun_mean_z_R,NA_score,C5SES,94,-0.15112409461650045,0.11119140702856978,-1.3591346548719387,0.1790274458771758,-0.2758282254438755,0.1668665865841444,0.02121240049281005,0.15896141707078001,0.5512197970162054,0.3268296955243081
pos_persist_crossrun_mean_z_R,NA_score_log,C5SES,94,-0.11396817667603903,0.7872169357239468,-0.14477353256028555,0.8853592799726886,0.09895697001146886,0.9437207539017762,0.027845802688386677,0.7923846072947534,0.3970861570676876,0.09562923560153136
pos_persist_crossrun_mean_z_R,C5SPGP,C5SES,94,0.22793172326033417,0.3277391360107859,0.6954669071100282,0.4893613496183824,0.002936275876243677,0.9959854915835701,-0.031435931691302293,0.47616976945537637,0.39654914248692297,0.09482371373038445
pos_persist_crossrun_mean_z_R,C5SPGN,C5SES,94,0.1968253879179433,0.18241379713084407,1.0790049382984002,0.2847654416728999,-0.48414034962042757,0.13958476966033853,-0.027874619000675588,0.25784066280099,0.3983704196346287,0.09755562945194307
pos_persist_crossrun_mean_z_R,C5SPGN_log,C5SES,94,0.08841725375972087,0.08670257273130899,1.0197765876420493,0.311797293071389,-0.2814429903750611,0.072004394342297,-0.01277438407555293,0.2751092451546532,0.4250777395275802,0.13761660929137032
pos_persist_crossrun_mean_z_bilateral,PA_score,C5SES,94,0.6495025312178885,0.4493213897285114,1.4455188336578644,0.15334814570524805,1.2033984839184404,0.1317496611744535,-0.06383202586303935,0.12393918383251927,0.3642465629367416,0.04636984440511238
pos_persist_crossrun_mean_z_bilateral,NA_score,C5SES,94,-0.09939450382461543,0.14401412235610764,-0.6901719234092886,0.49266162103976474,-0.14309095540080757,0.5730064213013105,0.009961742617552154,0.4504932468478293,0.5325998739454021,0.29889981091810314
pos_persist_crossrun_mean_z_bilateral,NA_score_log,C5SES,94,0.1284867689209116,0.9991857280537614,0.1285914773534459,0.8980971358401489,0.015445948464616555,0.9929943330650387,0.001423579056006749,0.9875707598895043,0.3969597996680406,0.09543969950206099
pos_persist_crossrun_mean_z_bilateral,C5SPGP,C5SES,94,0.49592874716261737,0.41211752698938553,1.2033672791970105,0.2334090353910617,-0.01025640731652544,0.9887216335276598,-0.045599189753894605,0.22908100409331975,0.4076002152909497,0.11140032293642455
pos_persist_crossrun_mean_z_bilateral,C5SPGN,C5SES,94,0.21509844161119285,0.23410489588587333,0.9188122307192321,0.36175462680267567,-0.39275145822360247,0.3424019171883603,-0.021270724568792178,0.3224023091634791,0.38479164017239786,0.0771874602585968
pos_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SES,94,0.10379037134464278,0.1111636624711896,0.9336717506185283,0.3540953037087291,-0.2556331800935144,0.1945412052820004,-0.010448025158330218,0.306158466959436,0.4132430109935782,0.11986451649036733
neg_persist_concat_z_L,PA_score,C5SES,95,0.08325565669870671,0.1931928240161391,0.43094590662307225,0.6679786387160929,-0.047756534639857406,0.9031490710026872,-0.02275346158337016,0.5951888136344938,0.31835282807478815,-0.017060859697935138
neg_persist_concat_z_L,NA_score,C5SES,95,-0.0284041573379882,0.05887599730396755,-0.482440360056102,0.6311652163011883,0.07288661610380512,0.5428331395016941,0.0069470745846936695,0.5945056789776209,0.5397496630148013,0.31327727497446545
neg_persist_concat_z_L,NA_score_log,C5SES,95,0.0751800881950746,0.41448635314429977,0.1813813352954984,0.8566505677826701,0.25479057574915664,0.7622670627205884,-0.0035063170932084775,0.969523003319751,0.3944239774579028,0.09644212509591843
neg_persist_concat_z_L,C5SPGP,C5SES,95,-0.14514191733164195,0.17553815454029742,-0.8268397130626233,0.4114486766694849,-0.40730615729454955,0.2557974636463953,0.030635294873018137,0.43170426429309505,0.3906856947493863,0.09086436994352876
neg_persist_concat_z_L,C5SPGN,C5SES,95,0.04960219380400027,0.10028538989123874,0.49461037004288183,0.6225956509994848,0.1285397206831118,0.5287054221966568,-0.013259667052824858,0.5509635503264279,0.34261753855906996,0.01914362896115196
neg_persist_concat_z_L,C5SPGN_log,C5SES,95,0.028328755394919747,0.048411354802166295,0.5851675812562077,0.560525205584745,0.05597678815144291,0.5697064336977052,-0.00756759546197637,0.48105362828811027,0.35537118521584243,0.03817287952839976
neg_persist_concat_z_R,PA_score,C5SES,95,-0.2209819210882744,0.21567699602220053,-1.0245966197782532,0.30947174154995216,-0.20734819906179824,0.5680597367769928,-0.006928153862782288,0.34869671475966624,0.32534248585696335,-0.006631846499134175
neg_persist_concat_z_R,NA_score,C5SES,95,0.04289950945811792,0.06657640939125513,0.6443650213397181,0.5216780579530291,0.08158194538786182,0.4671650300588486,0.0013724466242156733,0.5467540187352695,0.5326348189904757,0.30266147595404314
neg_persist_concat_z_R,NA_score_log,C5SES,95,0.05299964011374808,0.4642118167138453,0.11417124296605038,0.9094651281963646,0.3827448346378487,0.6242786419856425,0.01347774801269129,0.3966936782478734,0.39677596661854564,0.09995144225624264
neg_persist_concat_z_R,C5SPGP,C5SES,95,-0.042854044095192445,0.1977705537530843,-0.21668566569670192,0.829153471454474,0.16263129836292523,0.6251943408229381,-0.0019354199250636375,0.7745691817418932,0.3857861129066975,0.08355388274967568
neg_persist_concat_z_R,C5SPGN,C5SES,95,-0.0581614548381838,0.11265867188396389,-0.5162625643065356,0.6074784274338153,-0.05096716116127076,0.7879840227328756,-0.002829522625721291,0.46312916677279226,0.34117497507377526,0.01699123264975988
neg_persist_concat_z_R,C5SPGN_log,C5SES,95,-0.016483775919419463,0.054452695286151515,-0.3027173555467995,0.763102545135651,-0.029593648360379282,0.7466763814481632,-0.0014961437876014393,0.42237261369750123,0.35233256958488235,0.03363907207903083
neg_persist_concat_z_bilateral,PA_score,C5SES,95,0.019630381528096152,0.24436568812951706,0.08033198800680966,0.9362278637716859,-0.07444403486349116,0.8688664608221353,-0.007540233675502439,0.8293953252839887,0.31489832274902296,-0.022215200977648397
neg_persist_concat_z_bilateral,NA_score,C5SES,95,-0.005417520335836423,0.07465171660462772,-0.07257060630673544,0.9423777264231745,0.08560174768293552,0.5348972628265891,0.001589807432607183,0.8817653460346259,0.5351700712233647,0.30644423325390924
neg_persist_concat_z_bilateral,NA_score_log,C5SES,95,0.07534919052112976,0.5216284323016656,0.14444992997918907,0.8856062997331375,0.5219658528968774,0.5880136514317134,0.0018296461955413235,0.9804548666871338,0.39748531878931104,0.1010098407332577
neg_persist_concat_z_bilateral,C5SPGP,C5SES,95,-0.12196557484590387,0.2232572234052082,-0.5463006884419518,0.5867888289843406,-0.12046587670259612,0.7700149942094676,0.015497565036169086,0.6281147973654007,0.3808351687645084,0.07616675974386966
neg_persist_concat_z_bilateral,C5SPGN,C5SES,95,0.01794701613871208,0.1266771275384097,0.14167526914651876,0.887788589238005,0.10567770337090487,0.6514239673560637,-0.004994233094326464,0.7831003197595738,0.3410748009298069,0.016841766466695995
neg_persist_concat_z_bilateral,C5SPGN_log,C5SES,95,0.018056830107743005,0.0612073259304849,0.2950109293820599,0.7689555558914591,0.043601087774239766,0.6995960648069268,-0.003921866143899319,0.6547471906104568,0.3526800716309686,0.03415756719541341
