fc_var,condition,seed_target,persistence_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.015790938360542114,0.03451458196643189,-0.4575149823891835,0.6482739803048125,0.35504550387856904,0.07050675558970243,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.027098284185437197,0.03184172336948513,-0.8510307017931789,0.39674577360682917,0.35684252192928134,0.07309657572161132,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.02363445896540494,0.025997436612543584,-0.9091072830619569,0.36543661493642776,0.2877116549000166,-0.026533203232329106,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.056442150545108934,0.08217675045690241,-0.6868384333925447,0.4937585275806684,0.3073279080915954,0.005569769042389483,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,neg_persist_concat_z_R,146,-0.047992441266630416,0.0811045959816269,-0.5917351623020528,0.5553501594618548,0.22433661668469318,-0.11357614436355923,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.04716179889851206,0.0725136507791005,-0.6503851122071044,0.5169202268767839,0.25602787871816857,-0.0680787879788669,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,0.03089015447411605,0.04219173387869443,0.7321375927078138,0.46576352978914104,0.3554046678624413,0.07102437427234187,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,0.05041007090927018,0.03849529181259678,1.3095126322116757,0.1933027823447703,0.32944084573668475,0.03360592473816337,secondary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,0.03931326332348198,0.03149591284062063,1.248202061087089,0.214814704708161,0.3491850143776809,0.062060756014893026,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,0.060707234895319775,0.04369774885693199,1.389253141942791,0.1677812339146444,0.36572361161312605,0.08589579320715224,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.01240116789202668,0.04077724470985312,-0.3041198094737909,0.7616561704515732,0.3528625621812582,0.0673607513788721,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,0.02738585941556483,0.033214071656913174,0.8245258123860505,0.4115648540386456,0.28669446259886744,-0.027999156842808626,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_L,146,0.047159793590480226,0.10521309525663827,0.4482312156623369,0.6549464052294163,0.3054741658137148,0.00290845587117472,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_R,146,0.14734515046716615,0.10284148954822231,1.4327403377221224,0.15502004972676614,0.23715180286335236,-0.09517810480013766,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,0.08976311482073995,0.09248082770815004,0.970613229198309,0.33405962171616277,0.2598161856648833,-0.06264012949100906,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,0.027246750706295397,0.05097774356271893,0.5344832627354951,0.5941703488438643,0.3538269646154786,0.06875062547524857,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,0.07045616249925257,0.04632122956949051,1.5210339439188494,0.1313453575532701,0.3332896057391701,0.039152667094686344,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,0.040181532311691324,0.03809009793043921,1.0549075611480845,0.2939599494026481,0.34637519149825347,0.0580113053945418,sensitivity
